Age,Attrition,AttritionRaw,BusinessTravel,DailyRate,Department,DeptCode,DistanceFromHome,Education,EducationField,EducFieldCode,EnvironmentSatisfaction,Gender,GenderCode,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OvertimeDone,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,0,No,Travel_Frequently,461,Research & Development,R&D,1,3,Life Sciences,LS,4,Male,0,70,4,2,Healthcare Representative,3,Single,6294,8,Y,Yes,12,3,4,0,10,5,4,3,2,0,2
30,0,No,Travel_Rarely,979,Sales,Sales,15,2,Marketing,O,3,Male,0,94,2,3,Sales Executive,1,Divorced,7140,2,Y,No,11,3,1,1,12,2,3,7,7,1,7
34,0,No,Travel_Rarely,181,Research & Development,R&D,2,4,Medical,MED,4,Male,0,97,4,1,Research Scientist,4,Married,2932,0,Y,Yes,14,3,1,3,6,3,3,5,0,1,2
33,0,No,Non-Travel,1283,Sales,Sales,2,3,Marketing,O,4,Female,1,62,3,2,Sales Executive,2,Single,5147,8,Y,No,15,3,4,0,13,2,2,11,7,1,7
49,0,No,Travel_Rarely,1313,Sales,Sales,11,4,Marketing,O,4,Female,1,80,3,2,Sales Executive,4,Single,4507,3,Y,No,12,3,3,0,8,1,4,5,1,0,4
33,1,Yes,Travel_Rarely,211,Sales,Sales,16,3,Life Sciences,LS,1,Female,1,74,3,3,Sales Executive,1,Single,8564,2,Y,Yes,20,4,3,0,11,2,2,0,0,0,0
38,0,No,Travel_Frequently,594,Research & Development,R&D,2,2,Medical,MED,3,Female,1,75,2,1,Laboratory Technician,2,Married,2468,4,Y,No,14,3,2,1,9,4,2,6,1,0,5
31,1,Yes,Travel_Rarely,1079,Sales,Sales,16,4,Marketing,O,1,Male,0,70,3,3,Sales Executive,3,Married,8161,2,Y,No,13,3,1,3,10,2,3,1,0,0,0
29,0,No,Travel_Rarely,590,Research & Development,R&D,4,3,Technical Degree,O,4,Female,1,91,2,1,Research Scientist,1,Divorced,2109,1,Y,No,13,3,3,1,1,2,3,1,0,0,0
30,0,No,Travel_Rarely,305,Research & Development,R&D,16,3,Life Sciences,LS,3,Male,0,58,4,2,Healthcare Representative,3,Married,5294,3,Y,No,16,3,3,1,10,3,3,7,0,1,7
32,0,No,Non-Travel,953,Research & Development,R&D,5,4,Technical Degree,O,2,Male,0,65,3,1,Research Scientist,2,Single,2718,2,Y,No,14,3,2,0,12,3,3,7,7,0,7
38,0,No,Travel_Rarely,833,Research & Development,R&D,18,3,Medical,MED,2,Male,0,60,1,2,Healthcare Representative,4,Married,5811,3,Y,Yes,16,3,3,1,15,2,3,1,0,1,0
43,1,Yes,Travel_Frequently,807,Research & Development,R&D,17,3,Technical Degree,O,3,Male,0,38,2,1,Research Scientist,3,Married,2437,9,Y,Yes,16,3,4,1,6,4,3,1,0,0,0
42,0,No,Travel_Rarely,855,Research & Development,R&D,12,3,Medical,MED,2,Male,0,57,3,1,Laboratory Technician,2,Divorced,2766,8,Y,No,22,4,2,3,7,6,2,5,3,0,4
55,0,No,Travel_Rarely,478,Research & Development,R&D,2,3,Medical,MED,3,Male,0,60,2,5,Research Director,1,Married,19038,8,Y,No,12,3,2,3,34,2,3,1,0,0,0
33,0,No,Non-Travel,775,Research & Development,R&D,4,3,Technical Degree,O,4,Male,0,90,3,2,Research Scientist,2,Divorced,3055,5,Y,No,15,3,4,2,11,2,2,9,8,1,7
41,0,No,Travel_Rarely,548,Research & Development,R&D,9,4,Life Sciences,LS,3,Male,0,94,3,1,Laboratory Technician,1,Divorced,2289,1,Y,No,20,4,2,2,5,2,3,5,3,0,4
34,0,No,Non-Travel,1375,Sales,Sales,10,3,Life Sciences,LS,4,Male,0,87,3,2,Sales Executive,3,Divorced,4001,1,Y,Yes,14,3,3,1,15,3,3,15,14,0,7
53,0,No,Non-Travel,661,Research & Development,R&D,1,4,Medical,MED,1,Female,1,60,2,4,Manufacturing Director,3,Married,12965,4,Y,Yes,20,4,4,3,27,2,2,3,2,0,2
43,0,No,Travel_Rarely,244,Human Resources,HR,2,3,Life Sciences,LS,2,Male,0,97,3,1,Human Resources,4,Single,3539,0,Y,No,13,3,2,0,10,5,3,9,7,1,8
34,0,No,Travel_Rarely,511,Sales,Sales,3,2,Life Sciences,LS,4,Female,1,32,1,2,Sales Executive,4,Single,6029,5,Y,No,12,3,1,0,6,3,3,2,2,2,2
21,1,Yes,Travel_Rarely,337,Sales,Sales,7,1,Marketing,O,2,Male,0,31,3,1,Sales Representative,2,Single,2679,1,Y,No,13,3,2,0,1,3,3,1,0,1,0
38,0,No,Travel_Rarely,1153,Research & Development,R&D,6,2,Other,O,4,Female,1,40,2,1,Laboratory Technician,3,Married,3702,1,Y,No,11,3,2,1,5,3,3,5,4,0,4
22,1,Yes,Travel_Rarely,1294,Research & Development,R&D,8,1,Medical,MED,3,Female,1,79,3,1,Laboratory Technician,1,Married,2398,1,Y,Yes,17,3,3,0,1,6,3,1,0,0,0
31,0,No,Travel_Rarely,196,Sales,Sales,29,4,Marketing,O,1,Female,1,91,2,2,Sales Executive,4,Married,5468,1,Y,No,14,3,1,2,13,3,3,12,7,5,7
51,0,No,Travel_Rarely,942,Research & Development,R&D,3,3,Technical Degree,O,1,Female,1,53,3,3,Manager,3,Married,13116,2,Y,No,11,3,4,0,15,2,3,2,2,2,2
37,0,No,Travel_Rarely,589,Sales,Sales,9,2,Marketing,O,2,Male,0,46,2,2,Sales Executive,2,Married,4189,1,Y,No,14,3,1,2,5,2,3,5,2,0,3
46,0,No,Travel_Rarely,734,Research & Development,R&D,2,4,Medical,MED,3,Male,0,46,3,5,Research Director,4,Divorced,19328,7,Y,Yes,17,3,3,1,24,3,3,2,1,2,2
36,0,No,Travel_Rarely,1383,Research & Development,R&D,10,3,Life Sciences,LS,4,Male,0,90,3,3,Healthcare Representative,1,Married,8321,7,Y,Yes,13,3,4,1,15,1,3,12,8,5,7
44,1,Yes,Travel_Frequently,429,Research & Development,R&D,1,2,Medical,MED,3,Male,0,99,3,1,Research Scientist,2,Divorced,2342,1,Y,Yes,12,3,3,3,6,2,2,5,3,2,3
37,0,No,Travel_Rarely,1239,Human Resources,HR,8,2,Other,O,3,Male,0,89,3,2,Human Resources,2,Divorced,4071,2,Y,No,13,3,3,0,19,4,2,10,0,4,7
35,1,Yes,Travel_Rarely,303,Sales,Sales,27,3,Life Sciences,LS,3,Male,0,84,3,2,Sales Executive,4,Single,5813,1,Y,Yes,18,3,4,0,10,2,3,10,7,7,7
33,0,No,Travel_Rarely,867,Research & Development,R&D,8,4,Life Sciences,LS,4,Male,0,90,4,1,Research Scientist,1,Married,3143,6,Y,No,19,3,2,1,14,1,3,10,8,7,6
28,0,No,Travel_Rarely,1181,Research & Development,R&D,1,3,Life Sciences,LS,3,Male,0,82,3,1,Research Scientist,4,Married,2044,1,Y,No,11,3,3,1,5,6,4,5,3,0,3
39,0,No,Travel_Rarely,1253,Research & Development,R&D,10,1,Medical,MED,3,Male,0,65,3,3,Research Director,3,Single,13464,7,Y,No,21,4,3,0,9,3,3,4,3,2,2
46,0,No,Non-Travel,849,Sales,Sales,26,2,Life Sciences,LS,2,Male,0,98,2,2,Sales Executive,2,Single,7991,8,Y,No,15,3,3,0,6,3,3,2,2,2,2
40,0,No,Travel_Rarely,616,Research & Development,R&D,2,2,Life Sciences,LS,3,Female,1,99,3,1,Laboratory Technician,1,Married,3377,4,Y,No,17,3,4,1,7,5,2,4,3,0,2
42,0,No,Travel_Rarely,1128,Research & Development,R&D,13,3,Medical,MED,2,Male,0,95,4,2,Healthcare Representative,1,Married,5538,5,Y,No,18,3,3,2,10,2,2,0,0,0,0
35,0,No,Non-Travel,1180,Research & Development,R&D,2,2,Medical,MED,2,Male,0,90,3,2,Manufacturing Director,4,Divorced,5762,2,Y,No,14,3,3,1,15,6,3,7,7,1,7
38,0,No,Non-Travel,1336,Human Resources,HR,2,3,Human Resources,O,1,Male,0,100,3,1,Human Resources,2,Divorced,2592,5,Y,No,13,3,4,3,13,3,3,11,10,3,8
34,1,Yes,Travel_Frequently,234,Research & Development,R&D,9,4,Life Sciences,LS,4,Male,0,93,3,2,Laboratory Technician,1,Married,5346,4,Y,No,17,3,3,1,11,3,2,7,1,0,7
37,1,Yes,Travel_Rarely,370,Research & Development,R&D,10,4,Medical,MED,4,Male,0,58,3,2,Manufacturing Director,1,Single,4213,1,Y,No,15,3,2,0,10,4,1,10,3,0,8
39,0,No,Travel_Frequently,766,Sales,Sales,20,3,Life Sciences,LS,3,Male,0,83,3,2,Sales Executive,4,Divorced,4127,2,Y,No,18,3,4,1,7,6,3,2,1,2,2
43,0,No,Non-Travel,343,Research & Development,R&D,9,3,Life Sciences,LS,1,Male,0,52,3,1,Research Scientist,3,Single,2438,4,Y,No,13,3,3,0,7,2,2,3,2,1,2
41,0,No,Travel_Rarely,447,Research & Development,R&D,5,3,Life Sciences,LS,2,Male,0,85,4,2,Healthcare Representative,2,Single,6870,3,Y,No,12,3,1,0,11,3,1,3,2,1,2
41,0,No,Travel_Rarely,796,Sales,Sales,4,1,Marketing,O,3,Female,1,81,3,3,Sales Executive,3,Divorced,10447,0,Y,Yes,13,3,4,1,23,3,4,22,14,13,5
30,0,No,Travel_Rarely,1092,Research & Development,R&D,10,3,Medical,MED,1,Female,1,64,3,3,Manufacturing Director,3,Single,9667,9,Y,No,14,3,2,0,9,3,3,7,7,0,2
26,1,Yes,Travel_Rarely,920,Human Resources,HR,20,2,Medical,MED,4,Female,1,69,3,1,Human Resources,2,Married,2148,0,Y,Yes,11,3,3,0,6,3,3,5,1,1,4
46,1,Yes,Travel_Rarely,261,Research & Development,R&D,21,2,Medical,MED,4,Female,1,66,3,2,Healthcare Representative,2,Married,8926,4,Y,No,22,4,4,1,13,2,4,9,7,3,7
40,0,No,Travel_Rarely,1194,Research & Development,R&D,1,3,Life Sciences,LS,3,Female,1,52,3,2,Healthcare Representative,4,Divorced,6513,4,Y,No,17,3,4,1,12,3,3,5,3,0,3
34,0,No,Travel_Rarely,810,Sales,Sales,8,2,Technical Degree,O,2,Male,0,92,4,2,Sales Executive,3,Married,6799,1,Y,No,21,4,3,2,10,5,3,10,8,4,8
58,0,No,Non-Travel,350,Sales,Sales,2,3,Medical,MED,2,Male,0,52,3,4,Manager,2,Divorced,16291,4,Y,No,22,4,4,1,37,0,2,16,9,14,14
35,0,No,Travel_Rarely,185,Research & Development,R&D,23,4,Medical,MED,2,Male,0,91,1,1,Laboratory Technician,3,Married,2705,0,Y,No,16,3,2,1,6,2,4,5,4,0,3
47,0,No,Travel_Rarely,1001,Research & Development,R&D,4,3,Life Sciences,LS,3,Female,1,92,2,3,Manufacturing Director,2,Divorced,10333,8,Y,Yes,12,3,3,1,28,4,3,22,11,14,10
40,0,No,Travel_Rarely,750,Research & Development,R&D,12,3,Life Sciences,LS,2,Female,1,47,3,2,Healthcare Representative,1,Divorced,4448,2,Y,No,12,3,2,1,15,3,3,7,4,7,7
54,0,No,Travel_Rarely,431,Research & Development,R&D,7,4,Medical,MED,4,Female,1,68,3,2,Research Scientist,4,Married,6854,4,Y,No,15,3,2,1,14,2,2,7,1,1,7
31,0,No,Travel_Frequently,1125,Sales,Sales,7,4,Marketing,O,1,Female,1,68,3,3,Sales Executive,1,Married,9637,2,Y,No,14,3,4,2,9,3,3,3,2,2,2
28,0,No,Travel_Rarely,1217,Research & Development,R&D,1,3,Medical,MED,3,Female,1,67,3,1,Research Scientist,1,Married,3591,1,Y,No,25,4,3,1,3,3,3,3,2,1,2
38,0,No,Travel_Rarely,723,Sales,Sales,2,4,Marketing,O,2,Female,1,77,1,2,Sales Representative,4,Married,5405,2,Y,Yes,20,4,1,2,20,4,2,4,2,0,3
26,0,No,Travel_Rarely,572,Sales,Sales,10,3,Medical,MED,3,Male,0,46,3,2,Sales Executive,4,Single,4684,1,Y,No,13,3,1,0,5,4,3,5,3,1,2
58,0,No,Travel_Frequently,1216,Research & Development,R&D,15,4,Life Sciences,LS,1,Male,0,87,3,4,Research Director,3,Married,15787,2,Y,Yes,14,3,2,0,23,3,3,2,2,2,2
18,0,No,Non-Travel,1431,Research & Development,R&D,14,3,Medical,MED,2,Female,1,33,3,1,Research Scientist,3,Single,1514,1,Y,No,16,3,3,0,0,4,1,0,0,0,0
31,1,Yes,Travel_Rarely,359,Human Resources,HR,18,5,Human Resources,O,4,Male,0,89,4,1,Human Resources,1,Married,2956,0,Y,No,17,3,3,0,2,4,3,1,0,0,0
29,1,Yes,Travel_Rarely,350,Human Resources,HR,13,3,Human Resources,O,1,Male,0,56,2,1,Human Resources,1,Divorced,2335,4,Y,Yes,15,3,4,3,4,3,3,2,2,2,0
45,0,No,Non-Travel,589,Sales,Sales,2,4,Life Sciences,LS,3,Female,1,67,3,2,Sales Executive,3,Married,5154,4,Y,No,22,4,2,2,10,3,4,8,7,5,7
36,0,No,Travel_Rarely,430,Research & Development,R&D,2,4,Other,O,4,Female,1,73,3,2,Research Scientist,2,Married,6962,4,Y,Yes,22,4,4,1,15,2,3,1,0,0,0
43,0,No,Travel_Frequently,1422,Sales,Sales,2,4,Life Sciences,LS,1,Male,0,92,3,2,Sales Executive,4,Married,5675,1,Y,No,20,4,3,1,7,5,3,7,7,7,7
27,0,No,Travel_Frequently,1297,Research & Development,R&D,5,2,Life Sciences,LS,4,Female,1,53,3,1,Laboratory Technician,4,Single,2379,0,Y,Yes,14,3,3,0,6,3,2,5,4,0,2
29,0,No,Travel_Frequently,574,Research & Development,R&D,20,1,Medical,MED,4,Male,0,40,3,1,Laboratory Technician,4,Married,3812,1,Y,No,13,3,2,0,11,3,4,11,8,3,10
32,0,No,Travel_Frequently,1318,Sales,Sales,10,4,Marketing,O,4,Male,0,79,3,2,Sales Executive,4,Single,4648,8,Y,No,13,3,3,0,4,2,4,0,0,0,0
42,0,No,Non-Travel,355,Research & Development,R&D,10,4,Technical Degree,O,3,Male,0,38,3,1,Research Scientist,3,Married,2936,3,Y,No,22,4,2,2,10,1,2,6,3,3,3
47,0,No,Travel_Rarely,207,Research & Development,R&D,9,4,Life Sciences,LS,2,Female,1,64,3,1,Laboratory Technician,3,Single,2105,4,Y,No,12,3,3,0,7,2,3,2,2,2,0
46,0,No,Travel_Rarely,706,Research & Development,R&D,2,2,Life Sciences,LS,4,Male,0,82,3,3,Manufacturing Director,4,Divorced,8578,3,Y,No,14,3,3,1,12,4,2,9,8,4,7
28,0,No,Non-Travel,280,Human Resources,HR,1,2,Life Sciences,LS,3,Male,0,43,3,1,Human Resources,4,Divorced,2706,1,Y,No,15,3,2,1,3,2,3,3,2,2,2
29,0,No,Travel_Rarely,726,Research & Development,R&D,29,1,Life Sciences,LS,4,Male,0,93,1,2,Healthcare Representative,3,Divorced,6384,8,Y,No,17,3,4,2,11,3,3,7,0,1,6
42,0,No,Travel_Rarely,1142,Research & Development,R&D,8,3,Life Sciences,LS,4,Male,0,81,3,1,Laboratory Technician,3,Single,3968,4,Y,No,13,3,4,0,8,3,3,0,0,0,0
32,1,Yes,Travel_Rarely,414,Sales,Sales,2,4,Marketing,O,3,Male,0,82,2,2,Sales Executive,2,Single,9907,7,Y,Yes,12,3,3,0,7,3,2,2,2,2,2
46,0,No,Travel_Rarely,1319,Sales,Sales,3,3,Technical Degree,O,1,Female,1,45,4,4,Sales Executive,1,Divorced,13225,2,Y,No,12,3,4,1,25,5,3,19,17,2,8
27,0,No,Travel_Rarely,728,Sales,Sales,23,1,Medical,MED,2,Female,1,36,2,2,Sales Representative,3,Married,3540,1,Y,No,21,4,4,1,9,5,3,9,8,5,8
29,0,No,Travel_Rarely,352,Human Resources,HR,6,1,Medical,MED,4,Male,0,87,2,1,Human Resources,2,Married,2804,1,Y,No,11,3,4,0,1,3,3,1,0,0,0
43,0,No,Travel_Rarely,823,Research & Development,R&D,6,3,Medical,MED,1,Female,1,81,2,5,Manager,3,Married,19392,7,Y,No,13,3,4,0,21,2,3,16,12,6,14
48,0,No,Travel_Rarely,1224,Research & Development,R&D,10,3,Life Sciences,LS,4,Male,0,91,2,5,Research Director,2,Married,19665,4,Y,No,12,3,4,0,29,3,3,22,10,12,9
29,1,Yes,Travel_Frequently,459,Research & Development,R&D,24,2,Life Sciences,LS,4,Male,0,73,2,1,Research Scientist,4,Single,2439,1,Y,Yes,24,4,2,0,1,3,2,1,0,1,0
46,1,Yes,Travel_Rarely,1254,Sales,Sales,10,3,Life Sciences,LS,3,Female,1,64,3,3,Sales Executive,2,Married,7314,5,Y,No,21,4,3,3,14,2,3,8,7,0,7
27,0,No,Travel_Frequently,1131,Research & Development,R&D,15,3,Life Sciences,LS,4,Female,1,77,2,1,Research Scientist,1,Married,4774,0,Y,No,19,3,4,1,8,2,2,7,6,7,3
39,0,No,Travel_Rarely,835,Research & Development,R&D,19,4,Other,O,4,Male,0,41,3,2,Research Scientist,4,Divorced,3902,8,Y,No,14,3,2,3,7,2,3,2,2,2,2
55,0,No,Travel_Rarely,836,Research & Development,R&D,2,4,Technical Degree,O,2,Male,0,98,2,1,Research Scientist,4,Married,2662,8,Y,No,20,4,2,1,19,2,4,5,2,0,4
28,0,No,Travel_Rarely,1172,Sales,Sales,3,3,Medical,MED,2,Female,1,78,3,1,Sales Representative,2,Married,2856,1,Y,No,19,3,4,1,1,3,3,1,0,0,0
30,1,Yes,Travel_Rarely,945,Sales,Sales,9,3,Medical,MED,2,Male,0,89,3,1,Sales Representative,4,Single,1081,1,Y,No,13,3,3,0,1,3,2,1,0,0,0
22,1,Yes,Travel_Rarely,391,Research & Development,R&D,7,1,Life Sciences,LS,4,Male,0,75,3,1,Research Scientist,2,Single,2472,1,Y,Yes,23,4,1,0,1,2,3,1,0,0,0
36,0,No,Travel_Rarely,1266,Sales,Sales,10,4,Technical Degree,O,2,Female,1,63,2,2,Sales Executive,3,Married,5673,1,Y,Yes,13,3,1,1,10,4,3,10,9,1,7
31,0,No,Travel_Rarely,311,Research & Development,R&D,20,3,Life Sciences,LS,2,Male,0,89,3,2,Laboratory Technician,3,Divorced,4197,1,Y,No,11,3,1,1,10,2,3,10,8,0,2
34,0,No,Travel_Rarely,1480,Sales,Sales,4,3,Life Sciences,LS,3,Male,0,64,3,3,Sales Executive,4,Married,9713,2,Y,Yes,13,3,4,3,9,3,3,5,3,1,0
29,0,No,Travel_Rarely,592,Research & Development,R&D,7,3,Life Sciences,LS,4,Male,0,59,3,1,Laboratory Technician,1,Single,2062,3,Y,No,14,3,2,0,11,2,3,3,2,1,2
37,0,No,Travel_Rarely,783,Research & Development,R&D,7,4,Medical,MED,4,Male,0,78,3,2,Research Scientist,1,Married,4284,5,Y,Yes,22,4,3,1,16,2,3,5,3,0,4
35,0,No,Travel_Rarely,219,Research & Development,R&D,16,2,Other,O,4,Female,1,44,2,2,Manufacturing Director,2,Married,4788,0,Y,Yes,11,3,4,0,4,2,3,3,2,0,2
45,0,No,Travel_Rarely,556,Research & Development,R&D,25,2,Life Sciences,LS,2,Female,1,93,2,2,Manufacturing Director,4,Married,5906,0,Y,No,13,3,4,2,10,2,2,9,8,3,8
36,0,No,Travel_Frequently,1213,Human Resources,HR,2,1,Human Resources,O,2,Male,0,94,2,2,Human Resources,4,Single,3886,1,Y,No,21,4,4,0,10,2,2,10,1,0,8
40,0,No,Travel_Rarely,1137,Research & Development,R&D,1,4,Life Sciences,LS,1,Male,0,98,3,4,Manager,1,Divorced,16823,2,Y,No,11,3,1,1,22,3,3,19,7,11,16
26,0,No,Travel_Rarely,482,Research & Development,R&D,1,2,Life Sciences,LS,2,Female,1,90,2,1,Research Scientist,3,Married,2933,1,Y,Yes,13,3,3,1,1,3,2,1,0,1,0
27,0,No,Travel_Rarely,511,Sales,Sales,2,2,Medical,MED,1,Female,1,89,4,2,Sales Executive,3,Single,6500,0,Y,No,14,3,2,0,9,5,2,8,7,0,7
48,0,No,Travel_Frequently,117,Research & Development,R&D,22,3,Medical,MED,4,Female,1,58,3,4,Manager,4,Divorced,17174,3,Y,No,11,3,2,1,24,3,3,22,17,4,7
44,0,No,Travel_Rarely,170,Research & Development,R&D,1,4,Life Sciences,LS,2,Male,0,78,4,2,Healthcare Representative,1,Married,5033,2,Y,No,15,3,4,1,10,5,3,2,0,2,2
34,1,Yes,Non-Travel,967,Research & Development,R&D,16,4,Technical Degree,O,4,Male,0,85,1,1,Research Scientist,1,Married,2307,1,Y,Yes,23,4,2,1,5,2,3,5,2,3,0
56,1,Yes,Travel_Rarely,1162,Research & Development,R&D,24,2,Life Sciences,LS,1,Male,0,97,3,1,Laboratory Technician,4,Single,2587,1,Y,No,16,3,4,0,5,3,3,4,2,1,0
36,0,No,Travel_Rarely,335,Sales,Sales,17,2,Marketing,O,3,Male,0,33,2,2,Sales Executive,2,Married,5507,2,Y,No,16,3,3,2,12,1,1,4,2,1,3
41,0,No,Travel_Rarely,337,Sales,Sales,8,3,Marketing,O,3,Female,1,54,3,2,Sales Executive,2,Married,4393,5,Y,No,21,4,3,1,14,3,3,5,4,1,4
42,0,No,Travel_Rarely,1396,Research & Development,R&D,6,3,Medical,MED,3,Male,0,83,3,3,Research Director,1,Married,13348,9,Y,No,13,3,2,1,18,3,4,13,7,5,7
31,0,No,Travel_Rarely,1079,Sales,Sales,10,2,Medical,MED,3,Female,1,86,3,2,Sales Executive,4,Divorced,6583,2,Y,Yes,11,3,4,1,8,2,3,5,2,1,4
34,0,No,Travel_Rarely,735,Sales,Sales,3,1,Medical,MED,4,Female,1,75,2,2,Sales Executive,4,Married,8103,3,Y,Yes,12,3,3,0,9,3,2,4,2,0,1
31,0,No,Travel_Rarely,471,Research & Development,R&D,4,3,Medical,MED,1,Female,1,62,4,1,Laboratory Technician,3,Divorced,3978,8,Y,No,12,3,2,1,4,0,2,2,2,2,2
26,0,No,Travel_Frequently,1096,Research & Development,R&D,6,3,Other,O,3,Male,0,61,4,1,Laboratory Technician,4,Married,2544,0,Y,No,18,3,1,1,8,3,3,7,7,7,7
45,0,No,Travel_Frequently,1297,Research & Development,R&D,1,4,Medical,MED,2,Male,0,44,3,2,Healthcare Representative,3,Single,5399,4,Y,No,12,3,3,0,12,3,3,4,2,0,3
33,0,No,Travel_Rarely,217,Sales,Sales,10,4,Marketing,O,2,Male,0,43,3,2,Sales Executive,3,Single,5487,1,Y,No,14,3,2,0,10,2,2,10,4,0,9
28,0,No,Travel_Frequently,783,Sales,Sales,1,2,Life Sciences,LS,3,Male,0,42,2,2,Sales Executive,4,Married,6834,1,Y,Yes,12,3,3,1,7,2,3,7,7,0,7
29,1,Yes,Travel_Frequently,746,Sales,Sales,24,3,Technical Degree,O,3,Male,0,45,4,1,Sales Representative,1,Single,1091,1,Y,No,17,3,4,0,1,3,3,1,0,0,0
39,0,No,Non-Travel,1251,Sales,Sales,21,4,Life Sciences,LS,1,Female,1,32,1,2,Sales Executive,3,Married,5736,6,Y,No,19,3,3,1,10,1,3,3,2,1,2
27,0,No,Travel_Rarely,1354,Research & Development,R&D,2,4,Technical Degree,O,2,Male,0,41,3,1,Research Scientist,2,Married,2226,1,Y,No,11,3,3,1,6,3,2,5,3,1,2
34,0,No,Travel_Frequently,735,Research & Development,R&D,22,4,Other,O,3,Male,0,86,2,2,Research Scientist,4,Married,5747,1,Y,Yes,15,3,2,0,16,3,3,15,10,6,11
28,1,Yes,Travel_Rarely,1475,Sales,Sales,13,2,Marketing,O,4,Female,1,84,3,2,Sales Executive,3,Single,9854,3,Y,Yes,11,3,4,0,6,0,3,2,0,2,2
47,0,No,Non-Travel,1169,Research & Development,R&D,14,4,Technical Degree,O,3,Male,0,64,3,2,Research Scientist,2,Married,5467,8,Y,No,18,3,3,1,16,4,4,8,7,1,7
56,0,No,Travel_Rarely,1443,Sales,Sales,11,5,Marketing,O,4,Female,1,89,2,2,Sales Executive,1,Married,5380,4,Y,No,16,3,3,1,6,3,3,0,0,0,0
39,0,No,Travel_Rarely,867,Research & Development,R&D,9,2,Medical,MED,1,Male,0,87,3,2,Manufacturing Director,1,Married,5151,1,Y,No,25,4,4,1,10,3,3,10,0,7,9
38,0,No,Travel_Frequently,1394,Research & Development,R&D,8,3,Medical,MED,4,Female,1,58,2,2,Research Scientist,2,Divorced,2133,1,Y,Yes,16,3,3,1,20,3,3,20,11,0,7
58,0,No,Travel_Rarely,605,Sales,Sales,21,3,Life Sciences,LS,4,Female,1,72,3,4,Manager,4,Married,17875,4,Y,Yes,13,3,3,1,29,2,2,1,0,0,0
32,1,Yes,Travel_Frequently,238,Research & Development,R&D,5,2,Life Sciences,LS,1,Female,1,47,4,1,Research Scientist,3,Single,2432,3,Y,Yes,14,3,1,0,8,2,3,4,1,0,3
38,0,No,Travel_Rarely,1206,Research & Development,R&D,9,2,Life Sciences,LS,2,Male,0,71,3,1,Research Scientist,4,Divorced,4771,2,Y,No,19,3,4,2,10,0,4,5,2,0,3
49,0,No,Travel_Frequently,1064,Research & Development,R&D,2,1,Life Sciences,LS,2,Male,0,42,3,5,Research Director,4,Married,19161,3,Y,No,15,3,4,0,28,3,3,5,4,4,3
42,0,No,Travel_Rarely,419,Sales,Sales,12,4,Marketing,O,2,Male,0,77,3,2,Sales Executive,4,Divorced,5087,3,Y,Yes,12,3,3,2,14,4,3,0,0,0,0
27,1,Yes,Travel_Frequently,1337,Human Resources,HR,22,3,Human Resources,O,1,Female,1,58,2,1,Human Resources,2,Married,2863,1,Y,No,12,3,1,0,1,2,3,1,0,0,0
35,0,No,Travel_Rarely,682,Sales,Sales,18,4,Medical,MED,2,Male,0,71,3,2,Sales Executive,1,Married,5561,0,Y,No,16,3,4,1,6,2,1,5,3,0,4
28,0,No,Non-Travel,1103,Research & Development,R&D,16,3,Medical,MED,3,Male,0,49,3,1,Research Scientist,3,Single,2144,1,Y,No,14,3,3,0,5,3,2,5,3,1,4
31,0,No,Non-Travel,976,Research & Development,R&D,3,2,Medical,MED,3,Male,0,48,3,1,Research Scientist,1,Divorced,3065,1,Y,Yes,13,3,4,1,4,3,4,4,2,2,3
36,0,No,Non-Travel,1351,Research & Development,R&D,9,4,Life Sciences,LS,1,Male,0,66,4,1,Laboratory Technician,2,Married,2810,1,Y,No,22,4,2,0,5,3,3,5,4,0,2
34,0,No,Travel_Rarely,937,Sales,Sales,1,3,Marketing,O,1,Male,0,32,3,3,Sales Executive,4,Single,9888,1,Y,No,21,4,1,0,14,3,2,14,8,2,1
34,0,No,Travel_Rarely,1239,Sales,Sales,13,4,Medical,MED,4,Male,0,39,3,3,Sales Executive,3,Divorced,8628,1,Y,No,18,3,3,1,9,2,2,8,7,1,1
26,0,No,Travel_Rarely,157,Research & Development,R&D,1,3,Medical,MED,3,Male,0,95,3,1,Laboratory Technician,1,Single,2867,0,Y,No,13,3,4,0,8,6,2,7,7,7,6
29,0,No,Travel_Rarely,136,Research & Development,R&D,1,3,Life Sciences,LS,1,Male,0,89,3,2,Healthcare Representative,1,Married,5373,0,Y,No,12,3,1,1,6,5,2,5,3,0,2
32,0,No,Non-Travel,1146,Research & Development,R&D,15,4,Medical,MED,3,Female,1,34,3,2,Healthcare Representative,4,Divorced,6667,5,Y,No,18,3,2,1,9,6,3,5,1,1,2
31,0,No,Travel_Frequently,1125,Research & Development,R&D,1,3,Life Sciences,LS,4,Male,0,48,1,2,Research Scientist,1,Married,5003,1,Y,No,21,4,2,0,10,6,3,10,8,8,7
28,1,Yes,Travel_Rarely,1404,Research & Development,R&D,17,3,Technical Degree,O,3,Male,0,32,2,1,Laboratory Technician,4,Divorced,2367,5,Y,No,12,3,1,1,6,2,2,4,1,0,3
